vin,amp,dt
1.596,0.5544748,0.05310998001349343
1.597,0.5544237,0.05310998001349343
1.598,0.5543726,0.05310998001349343
1.599,0.5543215,0.05310998001349343
1.6,0.5542704,0.05310998001349343
1.601,0.5542193,0.05310998001349343
1.602,0.5541683,0.05310998001349343
1.603,0.5541172,0.05310998001349343
1.604,0.5540662,0.03553185501349343
1.605,0.5540152,0.03553185501349343
1.606,0.5539641,0.03553185501349343
1.607,0.5539131,0.03553185501349343
1.608,0.5538622,0.03553185501349343
1.609,0.5538111,0.03553185501349343
1.61,0.5537602,0.03553185501349343
1.611,0.5537092,0.03553185501349343
1.612,0.5536582,0.03553185501349343
1.613,0.5536074,0.03553185501349343
1.614,0.5535564,0.03553185501349343
1.615,0.5535055,0.03553185501349343
1.616,0.5534547,0.03553185501349343
1.617,0.5534038,0.03650841751349343
1.618,0.5533529,0.03650841751349343
1.619,0.553302,0.03650841751349343
1.62,0.5532512,0.03650841751349343
1.621,0.5532004,0.03650841751349343
1.622,0.5531496,0.03650841751349343
1.623,0.5530988,0.03650841751349343
1.624,0.553048,0.03650841751349343
1.625,0.5529972,0.03650841751349343
1.626,0.5529464,0.03650841751349343
1.627,0.5528957,0.03650841751349343
1.628,0.552845,0.05018029251349343
1.629,0.5527942,0.05018029251349343
1.63,0.5527436,0.05018029251349343
1.631,0.5526928,0.05018029251349343
1.632,0.5526422,0.05018029251349343
1.633,0.5525914,0.05018029251349343
1.634,0.5525408,0.05018029251349343
1.635,0.5524902,0.05018029251349343
1.636,0.5524395,0.05018029251349343
1.637,0.5523889,0.05018029251349343
1.638,0.5523382,0.05115685501349343
1.639,0.5522877,0.05115685501349343
1.64,0.5522371,0.05115685501349343
1.641,0.5521865,0.05115685501349343
1.642,0.5521359,0.05115685501349343
1.643,0.5520854,0.05115685501349343
1.644,0.5520349,0.05115685501349343
1.645,0.5519843,0.05115685501349343
1.646,0.5519338,0.05115685501349343
1.647,0.5518833,0.05115685501349343
1.648,0.5518328,0.05115685501349343
1.649,0.5517823,0.05115685501349343
1.65,0.5517318,0.05115685501349343
1.651,0.5516814,0.05115685501349343
1.652,0.551631,0.05115685501349343
1.653,0.5515805,0.05115685501349343
1.654,0.5515301,0.03455529251349343
1.655,0.5514797,0.03455529251349343
1.656,0.5514293,0.03455529251349343
1.657,0.5513789,0.03455529251349343
1.658,0.5513285,0.03455529251349343
1.659,0.5512782,0.03455529251349343
1.66,0.5512279,0.03455529251349343
1.661,0.5511775,0.03455529251349343
1.662,0.5511272,0.03455529251349343
1.663,0.5510769,0.03455529251349343
1.664,0.5510266,0.03455529251349343
1.665,0.5509763,0.03455529251349343
1.666,0.550926,0.03455529251349343
1.667,0.5508757,0.03455529251349343
1.668,0.5508255,0.03455529251349343
1.669,0.5507753,0.03455529251349343
1.67,0.550725,0.03455529251349343
1.671,0.5506749,0.03455529251349343
1.672,0.5506246,0.03455529251349343
1.673,0.5505744,0.03455529251349343
1.674,0.5505242,0.03455529251349343
1.675,0.550474,0.03455529251349343
1.676,0.5504239,0.03455529251349343
1.677,0.5503738,0.03553185501349343
1.678,0.5503237,0.03553185501349343
1.679,0.5502735,0.03553185501349343
1.68,0.5502235,0.03553185501349343
1.681,0.5501733,0.03553185501349343
1.682,0.5501233,0.03553185501349343
1.683,0.5500732,0.03553185501349343
1.684,0.5500231,0.03553185501349343
1.685,0.5499731,0.03553185501349343
1.686,0.5499231,0.03553185501349343
1.687,0.5498731,0.03553185501349343
1.688,0.549823,0.03553185501349343
1.689,0.549773,0.03553185501349343
1.69,0.549723,0.03553185501349343
1.691,0.5496731,0.03553185501349343
1.692,0.5496231,0.03553185501349343
1.693,0.5495732,0.03553185501349343
1.694,0.5495232,0.03553185501349343
1.695,0.5494733,0.03553185501349343
1.696,0.5494234,0.03553185501349343
1.697,0.5493734,0.03553185501349343
1.698,0.5493236,0.03553185501349343
1.699,0.5492737,0.03553185501349343
1.7,0.5492238,0.03553185501349343
1.701,0.549174,0.03553185501349343
1.702,0.5491241,0.03553185501349343
1.703,0.5490742,0.03650841751349343
1.704,0.5490245,0.03650841751349343
1.705,0.5489746,0.03650841751349343
1.706,0.5489249,0.03650841751349343
1.707,0.548875,0.03650841751349343
1.708,0.5488253,0.03650841751349343
1.709,0.5487755,0.03650841751349343
1.71,0.5487257,0.03650841751349343
1.711,0.548676,0.03650841751349343
1.712,0.5486263,0.03650841751349343
1.713,0.5485766,0.03357873001349343
1.714,0.5485269,0.03357873001349343
1.715,0.5484772,0.03357873001349343
1.716,0.5484275,0.03357873001349343
1.717,0.5483778,0.03357873001349343
1.718,0.5483282,0.03357873001349343
1.719,0.5482785,0.03357873001349343
1.72,0.5482289,0.03357873001349343
1.721,0.5481792,0.03357873001349343
1.722,0.5481296,0.03357873001349343
1.723,0.54808,0.03357873001349343
1.724,0.5480304,0.03357873001349343
1.725,0.5479808,0.03357873001349343
1.726,0.5479313,0.03357873001349343
1.727,0.5478817,0.03357873001349343
1.728,0.5478321,0.03357873001349343
1.729,0.5477827,0.03357873001349343
1.73,0.5477331,0.03357873001349343
1.731,0.5476836,0.03357873001349343
1.732,0.5476341,0.03357873001349343
1.733,0.5475846,0.03357873001349343
1.734,0.5475351,0.03357873001349343
1.735,0.5474856,0.03357873001349343
1.736,0.5474362,0.03357873001349343
1.737,0.5473868,0.03357873001349343
1.738,0.5473374,0.03357873001349343
1.739,0.5472879,0.03357873001349343
1.74,0.5472385,0.03455529251349343
1.741,0.5471891,0.03455529251349343
1.742,0.5471397,0.03455529251349343
1.743,0.5470904,0.03455529251349343
1.744,0.547041,0.03455529251349343
1.745,0.5469916,0.03455529251349343
1.746,0.5469423,0.03455529251349343
1.747,0.546893,0.03455529251349343
1.748,0.5468436,0.03455529251349343
1.749,0.5467944,0.03455529251349343
1.75,0.5467451,0.03455529251349343
1.751,0.5466958,0.03455529251349343
1.752,0.5466465,0.03455529251349343
1.753,0.5465972,0.03455529251349343
1.754,0.546548,0.03455529251349343
1.755,0.5464988,0.03455529251349343
1.756,0.5464495,0.03455529251349343
1.757,0.5464003,0.03455529251349343
1.758,0.5463511,0.03455529251349343
1.759,0.5463019,0.03455529251349343
1.76,0.5462527,0.03455529251349343
1.761,0.5462036,0.03455529251349343
1.762,0.5461544,0.03455529251349343
1.763,0.5461052,0.03455529251349343
1.764,0.5460561,0.03455529251349343
1.765,0.546007,0.03455529251349343
1.766,0.5459579,0.03455529251349343
1.767,0.5459087,0.03553185501349343
1.768,0.5458596,0.03553185501349343
1.769,0.5458106,0.03553185501349343
1.77,0.5457615,0.03553185501349343
1.771,0.5457125,0.03553185501349343
1.772,0.5456634,0.03553185501349343
1.773,0.5456144,0.03553185501349343
1.774,0.5455653,0.03553185501349343
1.775,0.5455163,0.03553185501349343
1.776,0.5454673,0.03553185501349343
1.777,0.5454183,0.03553185501349343
1.778,0.5453693,0.03553185501349343
1.779,0.5453203,0.03553185501349343
1.78,0.5452714,0.03553185501349343
1.781,0.5452224,0.03553185501349343
1.782,0.5451735,0.03553185501349343
1.783,0.5451245,0.03553185501349343
1.784,0.5450757,0.03553185501349343
1.785,0.5450268,0.03553185501349343
1.786,0.5449778,0.03553185501349343
1.787,0.544929,0.03650841751349343
1.788,0.5448801,0.03650841751349343
1.789,0.5448312,0.03650841751349343
1.79,0.5447824,0.03650841751349343
1.791,0.5447335,0.03650841751349343
1.792,0.5446847,0.03650841751349343
1.793,0.5446358,0.03650841751349343
1.794,0.5445871,0.03650841751349343
1.795,0.5445383,0.03650841751349343
1.796,0.5444895,0.03650841751349343
1.797,0.5444407,0.03650841751349343
1.798,0.5443919,0.03650841751349343
1.799,0.5443432,0.03650841751349343
1.8,0.5442944,0.03650841751349343
1.801,0.5442457,0.03650841751349343
1.802,0.544197,0.03650841751349343
1.803,0.5441483,0.03650841751349343
1.804,0.5440996,0.03748498001349343
1.805,0.5440509,0.03748498001349343
1.806,0.5440022,0.03260216751349343
1.807,0.5439535,0.03260216751349343
1.808,0.5439049,0.03357873001349343
1.809,0.5438563,0.03357873001349343
1.81,0.5438076,0.03357873001349343
1.811,0.543759,0.03357873001349343
1.812,0.5437104,0.03357873001349343
1.813,0.5436618,0.03357873001349343
1.814,0.5436131,0.03357873001349343
1.815,0.5435646,0.03357873001349343
1.816,0.543516,0.03357873001349343
1.817,0.5434675,0.03357873001349343
1.818,0.5434189,0.03357873001349343
1.819,0.5433704,0.03357873001349343
1.82,0.5433218,0.03357873001349343
1.821,0.5432733,0.03357873001349343
1.822,0.5432248,0.03357873001349343
1.823,0.5431763,0.03357873001349343
1.824,0.5431278,0.03357873001349343
1.825,0.5430794,0.03357873001349343
1.826,0.5430309,0.03357873001349343
1.827,0.5429825,0.03357873001349343
1.828,0.542934,0.03357873001349343
1.829,0.5428855,0.03357873001349343
1.83,0.5428371,0.03357873001349343
1.831,0.5427887,0.03357873001349343
1.832,0.5427403,0.03357873001349343
1.833,0.5426919,0.03357873001349343
1.834,0.5426435,0.03357873001349343
1.835,0.5425951,0.03357873001349343
1.836,0.5425468,0.03455529251349343
1.837,0.5424985,0.03455529251349343
1.838,0.5424501,0.03455529251349343
1.839,0.5424019,0.03455529251349343
1.84,0.5423535,0.03455529251349343
1.841,0.5423052,0.03455529251349343
1.842,0.5422569,0.03455529251349343
1.843,0.5422086,0.03455529251349343
1.844,0.5421603,0.03455529251349343
1.845,0.5421121,0.03455529251349343
1.846,0.5420638,0.03455529251349343
1.847,0.5420156,0.03455529251349343
1.848,0.5419673,0.03455529251349343
1.849,0.5419191,0.03455529251349343
1.85,0.5418709,0.03455529251349343
1.851,0.5418227,0.03455529251349343
1.852,0.5417745,0.03455529251349343
1.853,0.5417264,0.03455529251349343
1.854,0.5416782,0.03455529251349343
1.855,0.54163,0.03553185501349343
1.856,0.5415819,0.03553185501349343
1.857,0.5415337,0.03553185501349343
1.858,0.5414855,0.03553185501349343
1.859,0.5414374,0.03553185501349343
1.86,0.5413893,0.03553185501349343
1.861,0.5413413,0.03553185501349343
1.862,0.5412932,0.03553185501349343
1.863,0.5412451,0.03553185501349343
1.864,0.541197,0.03553185501349343
1.865,0.541149,0.03553185501349343
1.866,0.5411009,0.03553185501349343
1.867,0.5410529,0.03553185501349343
1.868,0.5410049,0.03553185501349343
1.869,0.5409569,0.03553185501349343
1.87,0.5409089,0.03553185501349343
1.871,0.5408608,0.03553185501349343
1.872,0.5408128,0.03650841751349343
1.873,0.5407649,0.03650841751349343
1.874,0.5407169,0.03650841751349343
1.875,0.540669,0.03650841751349343
1.876,0.540621,0.03650841751349343
1.877,0.5405731,0.03650841751349343
1.878,0.5405252,0.03650841751349343
1.879,0.5404773,0.03650841751349343
1.88,0.5404294,0.03650841751349343
1.881,0.5403815,0.03650841751349343
1.882,0.5403336,0.03650841751349343
1.883,0.5402858,0.03650841751349343
1.884,0.5402379,0.03650841751349343
1.885,0.54019,0.03650841751349343
1.886,0.5401422,0.03650841751349343
1.887,0.5400943,0.03748498001349343
1.888,0.5400465,0.03748498001349343
1.889,0.5399987,0.03748498001349343
1.89,0.5399509,0.03748498001349343
1.891,0.5399032,0.03748498001349343
1.892,0.5398554,0.03748498001349343
1.893,0.5398076,0.03748498001349343
1.894,0.5397598,0.04041466751349343
1.895,0.5397121,0.04041466751349343
1.896,0.5396643,0.04041466751349343
1.897,0.5396166,0.04041466751349343
1.898,0.5395689,0.04041466751349343
1.899,0.5395212,0.04041466751349343
1.9,0.5394735,0.04041466751349343
1.901,0.5394258,0.04041466751349343
1.902,0.5393781,0.04041466751349343
1.903,0.5393305,0.04041466751349343
1.904,0.5392828,0.04041466751349343
1.905,0.5392351,0.04041466751349343
1.906,0.5391875,0.04041466751349343
1.907,0.5391399,0.04041466751349343
1.908,0.5390922,0.04041466751349343
1.909,0.5390446,0.03357873001349343
1.91,0.5389971,0.03357873001349343
1.911,0.5389495,0.03357873001349343
1.912,0.5389019,0.03357873001349343
1.913,0.5388543,0.03357873001349343
1.914,0.5388067,0.03357873001349343
1.915,0.5387592,0.03357873001349343
1.916,0.5387117,0.03357873001349343
1.917,0.5386641,0.03357873001349343
1.918,0.5386167,0.03357873001349343
1.919,0.5385691,0.03357873001349343
1.92,0.5385216,0.03357873001349343
1.921,0.5384741,0.03357873001349343
1.922,0.5384266,0.03357873001349343
1.923,0.5383792,0.03357873001349343
1.924,0.5383317,0.03357873001349343
1.925,0.5382843,0.03357873001349343
1.926,0.5382369,0.03357873001349343
1.927,0.5381894,0.03357873001349343
1.928,0.538142,0.03357873001349343
1.929,0.5380946,0.03357873001349343
1.93,0.5380472,0.03455529251349343
1.931,0.5379998,0.03455529251349343
1.932,0.5379524,0.03455529251349343
1.933,0.537905,0.03455529251349343
1.934,0.5378577,0.03455529251349343
1.935,0.5378103,0.03455529251349343
1.936,0.537763,0.03455529251349343
1.937,0.5377156,0.03455529251349343
1.938,0.5376683,0.03455529251349343
1.939,0.537621,0.03455529251349343
1.94,0.5375737,0.03455529251349343
1.941,0.5375264,0.03455529251349343
1.942,0.5374791,0.03455529251349343
1.943,0.5374318,0.03455529251349343
1.944,0.5373846,0.03455529251349343
1.945,0.5373374,0.03455529251349343
1.946,0.5372901,0.03553185501349343
1.947,0.5372429,0.03553185501349343
1.948,0.5371956,0.03553185501349343
1.949,0.5371484,0.03553185501349343
1.95,0.5371013,0.03553185501349343
1.951,0.5370541,0.03553185501349343
1.952,0.5370069,0.03553185501349343
1.953,0.5369597,0.03553185501349343
1.954,0.5369125,0.03553185501349343
1.955,0.5368654,0.03553185501349343
1.956,0.5368182,0.03553185501349343
1.957,0.5367711,0.03553185501349343
1.958,0.536724,0.03553185501349343
1.959,0.5366768,0.03553185501349343
1.96,0.5366297,0.03553185501349343
1.961,0.5365826,0.03650841751349343
1.962,0.5365356,0.03650841751349343
1.963,0.5364885,0.03650841751349343
1.964,0.5364414,0.03650841751349343
1.965,0.5363944,0.03650841751349343
1.966,0.5363473,0.03650841751349343
1.967,0.5363002,0.03650841751349343
1.968,0.5362532,0.03650841751349343
1.969,0.5362062,0.03650841751349343
1.97,0.5361592,0.03650771644204642
1.971,0.5361122,0.03650606270020862
1.972,0.5360652,0.03650417012797036
1.973,0.5360183,0.03650210732476422
1.974,0.5359712,0.03747642584200195
1.975,0.5359243,0.037473595420684735
1.976,0.5358773,0.03747076827275386
1.977,0.5358304,0.03746791444334174
1.978,0.5357835,0.03746467086823846
1.979,0.5357366,0.03746143105588795
1.98,0.5356897,0.03745819499967773
1.981,0.5356427,0.0374544322913275
1.982,0.5355958,0.0374506418645959
1.983,0.535549,0.03744685583568008
1.984,0.5355021,0.037443074196984116
1.985,0.5354552,0.037439052191698075
1.986,0.5354084,0.03743482275034404
1.987,0.5353615,0.03743059814888483
1.988,0.5353147,0.037426378378926706
1.989,0.5352678,0.03742216343209648
1.99,0.535221,0.037417953300041384
1.991,0.5351742,0.03741323761391224
1.992,0.5351274,0.03838507201825758
1.993,0.5350806,0.03838034932272805
1.994,0.5350338,0.03837563201812555
1.995,0.534987,0.03837092009527354
1.996,0.5349403,0.0383662135450189
1.997,0.5348936,0.038361088753207984
1.998,0.5348468,0.03835590814909895
1.999,0.5348001,0.03835073340340167
2.0,0.5347533,0.038345564506072405
2.001,0.5347066,0.038340401447091055
2.002,0.5346599,0.03833524421646206
2.003,0.5346133,0.03833009280421451
2.004,0.5345666,0.038324947200400805
2.005,0.5345199,0.038319807395098215
2.006,0.5344732,0.038314531705853305
2.007,0.5344265,0.03830890164919354
2.008,0.5343799,0.03830327793564159
2.009,0.5343332,0.03829766055452499
2.01,0.5342866,0.03829204949519671
2.011,0.53424,0.03828644474703513
2.012,0.5341934,0.03828084629944384
2.013,0.5341468,0.038275254141851844
2.014,0.5341002,0.038269668263713585
2.015,0.5340536,0.03826408865450848
2.016,0.534007,0.038258515303741136
2.017,0.5339605,0.03825294820094094
2.018,0.5339139,0.038247387335662686
2.019,0.5338674,0.03824183269748571
2.02,0.5338208,0.03823628427601422
2.021,0.5337743,0.03823074206087651
2.022,0.5337278,0.0382252060417273
2.023,0.5336813,0.03821967620824396
2.024,0.5336348,0.038214152550129166
2.025,0.5335883,0.03820863505711014
2.026,0.5335418,0.038203123718938414
2.027,0.5334953,0.03819761852538994
2.028,0.5334489,0.03819211946626422
2.029,0.5334024,0.038186626531385603
2.03,0.533356,0.03818113971060211
2.031,0.5333095,0.038175658993785944
2.032,0.5332631,0.038170184370833526
2.033,0.5332167,0.038164715831664364
2.034,0.5331703,0.0381590394547372
2.035,0.5331239,0.03815318107524579
2.036,0.5330775,0.03814732919677233
2.037,0.5330311,0.03814148380880811
2.038,0.5329847,0.038135644900868515
2.039,0.5329384,0.03812981246249425
2.04,0.532892,0.03812398648325055
2.041,0.5328457,0.03811816695272663
2.042,0.5327994,0.038112353860536685
2.043,0.5327531,0.038106547196318674
2.044,0.5327067,0.03810074694973553
2.045,0.5326604,0.03809495311047362
2.046,0.5326141,0.03808916566824372
2.047,0.5325678,0.03808338461278116
2.048,0.5325215,0.03807760993384457
2.049,0.5324753,0.03807184162121724
2.05,0.532429,0.038066079664704544
2.051,0.5323832,0.03808279920557278
2.052,0.532339,0.03807704993080685
2.053,0.5322949,0.038071306981718345
2.054,0.5322508,0.03806557034820923
2.055,0.5322066,0.03805984002020457
2.056,0.5321625,0.038054115987652404
2.057,0.5321183,0.038048398240524306
2.058,0.5320743,0.03804268676881584
2.059,0.5320301,0.03803698156254487
2.06,0.5319861,0.038031282611752815
2.061,0.531942,0.03802558990650462
2.062,0.5318979,0.03801990343688777
2.063,0.5318538,0.03801422319301251
2.064,0.5318097,0.03800854916501284
2.065,0.5317657,0.03800288134304497
2.066,0.5317217,0.03799721971728798
2.067,0.5316777,0.0379915642779437
2.068,0.5316336,0.03798555212990384
2.069,0.5315896,0.037979473226955274
2.07,0.5315456,0.0379734010216527
2.071,0.5315016,0.03796733550361753
2.072,0.5314576,0.03796127666249349
2.073,0.5314136,0.037955224487949746
2.074,0.5313697,0.03794917896967842
2.075,0.5313257,0.037943140097395966
2.076,0.5312818,0.037937107860842034
2.077,0.5312378,0.03793108224978048
2.078,0.5311939,0.03792506325399825
2.079,0.5311499,0.03791905086330605
2.08,0.531106,0.03791253116755067
2.081,0.5310621,0.037905987348587966
2.082,0.5310182,0.03789945061587796
2.083,0.5309743,0.037892920958247145
2.084,0.5309304,0.037886398364549545
2.085,0.5308865,0.033973632823662725
2.086,0.5308427,0.03396712432449034
2.087,0.5307988,0.0339606228559618
2.088,0.5307549,0.03395412840702916
2.089,0.5307111,0.03394764096667224
2.09,0.5306672,0.03394116052389373
2.091,0.5306234,0.03393468706772351
2.092,0.5305796,0.03392822058721334
2.093,0.5305358,0.03392176107144196
2.094,0.530492,0.033915308509511743
2.095,0.5304482,0.03390886289054973
2.096,0.5304044,0.03390242420370826
2.097,0.5303606,0.03389599243816277
2.098,0.5303169,0.033889567583114455
2.099,0.5302731,0.03388314962778749
2.1,0.5302294,0.03387673856143125
2.101,0.5301856,0.03387033437331932
2.102,0.5301419,0.03386393705274848
2.103,0.5300982,0.03385754658904083
2.104,0.5300545,0.033851162971541116
2.105,0.5300108,0.03384478618961917
2.106,0.5299671,0.0348149787326677
2.107,0.5299234,0.034808615590104064
2.108,0.5298797,0.034802259251368706
2.109,0.5298361,0.03479590970592572
2.11,0.5297924,0.03478956694326352
2.111,0.5297487,0.03478323095289282
2.112,0.529705,0.034776901724348885
2.113,0.5296614,0.034770579247189626
2.114,0.5296178,0.034764263510996596
2.115,0.5295742,0.03475795450537533
2.116,0.5295305,0.03475165221995291
2.117,0.529487,0.03474535664438072
2.118,0.5294433,0.03473906776833313
2.119,0.5293998,0.034732785581507164
2.12,0.5293562,0.03472651007362282
2.121,0.5293126,0.03472024123442363
2.122,0.529269,0.03471397905367479
2.123,0.5292255,0.03470772352116536
2.124,0.529182,0.03470147462670614
2.125,0.5291384,0.03469523236013139
2.126,0.5290949,0.03468899671129744
2.127,0.5290514,0.03370620517008305
2.128,0.5290079,0.033699982726389965
2.129,0.5289643,0.033693766870141806
2.13,0.5289208,0.0336875575912845
2.131,0.5288773,0.03368135487978663
2.132,0.5288339,0.03367515872563853
2.133,0.5287904,0.03366896911885309
2.134,0.528747,0.03366278604946493
2.135,0.5287035,0.033656350934819
2.136,0.5286601,0.03364967931109697
2.137,0.5286166,0.03364301466853403
2.138,0.5285732,0.03363635699630496
2.139,0.5285298,0.03362970628360895
2.14,0.5284863,0.033623062519667624
2.141,0.5284429,0.03361642569372736
2.142,0.5283995,0.03360947240563883
2.143,0.5283561,0.03360247911298386
2.144,0.5283127,0.033595493155606504
2.145,0.5282694,0.033588514522338575
2.146,0.528226,0.03358154320203777
2.147,0.5281827,0.03357457918358475
2.148,0.5281393,0.033567622455884294
2.149,0.528096,0.03356067300786747
2.15,0.5280526,0.03355373082848678
2.151,0.5280093,0.033546795906720384
2.152,0.527966,0.03353986823156929
2.153,0.5279227,0.03353294779205929
2.154,0.5278794,0.03352603457723913
2.155,0.5278361,0.033519128576182444
2.156,0.5277928,0.03351222977798507
2.157,0.5277495,0.03350533817176771
2.158,0.5277063,0.03349845374667437
2.159,0.527663,0.03349157649187173
2.16,0.5276198,0.03348470639655132
2.161,0.5275765,0.033477843449926215
2.162,0.5275333,0.03347098764123457
2.163,0.5274901,0.03346413895973688
2.164,0.5274469,0.0334572973947167
2.165,0.5274037,0.03345046293548115
2.166,0.5273604,0.033443635571359875
2.167,0.5273172,0.03343681529170628
2.168,0.5272741,0.03343000208589575
2.169,0.5272309,0.03342319594332732
2.17,0.5271878,0.03341639685342235
2.171,0.5271446,0.03340960480562549
2.172,0.5271014,0.03340281978940374
2.173,0.5270583,0.033396041794246045
2.174,0.5270151,0.03338927080966514
2.175,0.5269721,0.03338250682519561
2.176,0.5269289,0.033375749830394374
2.177,0.5268858,0.03336899981484143
2.178,0.5268427,0.03336225676813809
2.179,0.5267996,0.033355520679908546
2.18,0.5267565,0.033348791539799416
2.181,0.5267134,0.03334206933747874
2.182,0.5266704,0.033335354062637435
2.183,0.5266273,0.033328645704987836
2.184,0.5265843,0.03332194425426449
2.185,0.5265412,0.03331524970022404
2.186,0.5264982,0.03330856203264443
2.187,0.5264552,0.03330188124132616
2.188,0.5264121,0.033295207316091036
2.189,0.5263691,0.033288540246782294
2.19,0.5263261,0.03328188002326582
2.191,0.5262831,0.033275226635427146
2.192,0.5262401,0.03326858007317557
2.193,0.5261971,0.03326194032644059
2.194,0.5261542,0.033255307385173016
2.195,0.5261112,0.03324868123934566
2.196,0.5260682,0.03324206187895207
2.197,0.5260253,0.033235449294007235
2.198,0.5259823,0.03322884347454713
2.199,0.5259394,0.033222244410629376
2.2,0.5258965,0.03321565209233168
2.201,0.5258536,0.03320906650975408
2.202,0.5258107,0.03320248765301681
2.203,0.5257677,0.033195915512260976
2.204,0.5257249,0.033189350077648117
2.205,0.525682,0.03318279133936186
2.206,0.5256391,0.033176239287604936
2.207,0.5255962,0.033169693912602605
2.208,0.5255533,0.03316315520459867
2.209,0.5255105,0.03315662315385948
2.21,0.5254676,0.03315009775067068
2.211,0.5254248,0.03314357898533882
2.212,0.525382,0.03313706684819018
2.213,0.5253392,0.03313056132957304
2.214,0.5252963,0.033124062419854106
2.215,0.5252535,0.033117570109421735
2.216,0.5252107,0.033111084388683376
2.217,0.5251679,0.03310460524806691
2.218,0.5251252,0.03309813267802175
2.219,0.5250824,0.03309166666901542
2.22,0.5250397,0.03308520721153607
2.221,0.5249969,0.033078754296092194
2.222,0.5249541,0.03307230791321236
2.223,0.5249114,0.03306586805344347
2.224,0.5248687,0.033059434707354285
2.225,0.5248259,0.03305300786553167
2.226,0.5247833,0.033046587518582804
2.227,0.5247405,0.033040173657134964
2.228,0.5246978,0.033033766271834075
2.229,0.5246551,0.03302736535334683
2.23,0.5246124,0.03302097089235756
2.231,0.5245697,0.03301458287957182
2.232,0.5245271,0.03300820130571336
2.233,0.5244844,0.03300182616152658
2.234,0.5244418,0.03299545743777399
2.235,0.5243991,0.03298909512523707
2.236,0.5243565,0.03298273921471795
2.237,0.5243138,0.0329763896970362
2.238,0.5242712,0.03297004656303182
2.239,0.5242286,0.03296370980356389
2.24,0.524186,0.03295737940950838
2.241,0.5241434,0.03295105537176379
2.242,0.5241008,0.03294473768124395
2.243,0.5240582,0.03293842632888366
2.244,0.5240156,0.032932009310558175
2.245,0.523973,0.032925368883990336
2.246,0.5239305,0.032918735213569916
2.247,0.5238879,0.03291210828981772
2.248,0.5238454,0.032905488103272984
2.249,0.5238028,0.032898874644494924
2.25,0.5237603,0.032892267904062966
2.251,0.5237178,0.03288566787257574
2.252,0.5236753,0.032879074540650643
2.253,0.5236328,0.03287248789892516
2.254,0.5235903,0.032865907938057215
2.255,0.5235478,0.03285933464872215
2.256,0.5235053,0.03285276802161574
2.257,0.5234628,0.032846208047452974
2.258,0.5234203,0.0328396547169677
2.259,0.5233779,0.03283310802091266
2.26,0.5233354,0.03282656795006056
2.261,0.523293,0.032820034495202766
2.262,0.5232505,0.03281350764714974
2.263,0.5232081,0.03280698739673027
2.264,0.5231657,0.032800473734793445
2.265,0.5231233,0.032793966652205575
2.266,0.5230809,0.03278746613985262
2.267,0.5230384,0.032780972188639845
2.268,0.5229961,0.03277448478949008
2.269,0.5229537,0.03276800393334578
2.27,0.5229113,0.032761529611167295
2.271,0.5228689,0.032755061813934505
2.272,0.5228266,0.032680227241077886
2.273,0.5227842,0.03267330227832488
2.274,0.5227419,0.03266638416739409
2.275,0.5226995,0.03265947289860116
2.276,0.5226572,0.03265256846228182
2.277,0.5226149,0.03264567084879044
2.278,0.5225726,0.03263878004850185
2.279,0.5225303,0.03263189605180883
2.28,0.5224879,0.03262501884912483
2.281,0.5224457,0.032618148430881844
2.282,0.5224034,0.03261128478753095
2.283,0.5223611,0.03260442790954299
2.284,0.5223188,0.03259757778740646
2.285,0.5222766,0.03259073441163085
2.286,0.5222343,0.03258389777274395
2.287,0.5221921,0.03257706786129155
2.288,0.5221499,0.03257024466783953
2.289,0.5221076,0.03256342818297131
2.29,0.5220654,0.03255661839729129
2.291,0.5220232,0.03254981530142098
2.292,0.5219809,0.032543018886000086
2.293,0.5219387,0.03253622914168919
2.294,0.5218965,0.0325294460591653
2.295,0.5218544,0.03252266962912487
2.296,0.5218122,0.032515899842283424
2.297,0.5217701,0.03250913668937394
2.298,0.5217279,0.03250238016114926
2.299,0.5216857,0.03249563024837865
2.3,0.5216436,0.032488886941851924
2.301,0.5216014,0.03248215023237511
2.302,0.5215593,0.03247542011077387
2.303,0.5215172,0.032468696567891864
2.304,0.521475,0.03246197959459074
2.305,0.5214329,0.032455269181750235
2.306,0.5213908,0.032448565320268186
2.307,0.5213487,0.032441868001060636
2.308,0.5213066,0.03243517721506162
2.309,0.5212646,0.03242849295322303
2.31,0.5212225,0.032421815206514104
2.311,0.5211804,0.03241514396592371
2.312,0.5211384,0.03240847922245593
2.313,0.5210963,0.032401820967135064
2.314,0.5210543,0.03239516919100194
2.315,0.5210122,0.032388523885114706
2.316,0.5209702,0.03238188504055006
2.317,0.5209282,0.03237525264840224
2.318,0.5208862,0.032368626699782355
2.319,0.5208442,0.03236200718581972
2.32,0.5208021,0.03235539409766075
2.321,0.5207602,0.032348787426469294
2.322,0.5207182,0.03234218716342674
2.323,0.5206762,0.03233559329973157
2.324,0.5206342,0.03232900582660014
2.325,0.5205923,0.03232242473526581
2.326,0.5205504,0.032315850016978565
2.327,0.5205084,0.032309281663006395
2.328,0.5204664,0.03230271966463394
2.329,0.5204245,0.03229616401316304
2.33,0.5203826,0.032289614699913205
2.331,0.5203407,0.03228307171621969
2.332,0.5202988,0.03227653505343597
2.333,0.5202569,0.03227000470293162
2.334,0.520215,0.032263480656093524
